"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","Western Australia : Conservation status: Priority 3","Western Australia : Conservation status: Priority 2","Western Australia : Conservation status: Priority 1","QLD State Notifiable Pests","SA State Notifiable Pests","Weeds of National Significance (WoNS) as at Feb. 2013","WA State Notifiable Pests","NSW State Notifiable Pests","NT State Notifiable Pests","ACT State Notifiable Pests","Key Australian weed species list (ABS)","Key Australian feral animal species list (ABS)","VIC State Notifiable Pests"
"https://biodiversity.org.au/afd/taxa/2869ce8a-8212-46c2-8327-dfb7fabb8296","Vulpes vulpes","Linnaeus, 1758","species","Animalia","Chordata","Mammalia","Carnivora","Canidae","Vulpes","Fox","10725","","","","","","","","","","","","","","","","","","","","","","","","","","Y",""
"https://biodiversity.org.au/afd/taxa/316c5ff9-137b-4356-a46d-5d136aecb1d1","Microeca (Microeca) fascinans","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Microeca","Jacky Winter","10722","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/a3e5376b-f9e6-4bdf-adae-1e7add9f5c29","Petroica (Petroica) boodang","(Lesson, 1838)","species","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Petroica","Scarlet Robin","10651","","","","","","","Vulnerable","","","","","Vulnerable","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2916956","Microlaena stipoides","(Labill.) R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Microlaena","Weeping Grass","10640","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/79c83489-9388-4e71-8718-78a969860907","Rhipidura (Howeavis) rufifrons","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Rhipiduridae","Rhipidura","Rufous Fantail","10554","","","Listed","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/86393f8a-9414-4515-86c0-348e685012a8","Petaurus breviceps","Waterhouse, 1839","species","Animalia","Chordata","Mammalia","Diprotodontia","Petauridae","Petaurus","Sugar Glider","10472","","Rare","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2901323","Poa sieberiana","Spreng.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Poa","Snowgrass","9993","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/77c4daa2-85a7-43af-a63b-bf523ecd06e6","Myzomela (Myzomela) sanguinolenta","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Myzomela","Scarlet Honeyeater","9835","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/ee694d26-6d4d-4837-99ad-9b25d3454d9d","Aegotheles (Aegotheles) cristatus","(Shaw, 1790)","species","Animalia","Chordata","Aves","Apodiformes","Aegothelidae","Aegotheles","Australian Owlet-nightjar","9832","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/7bd5c7ad-9cfa-46d1-9a72-090f2961fe70","Corcorax melanorhamphos","(Vieillot, 1817)","species","Animalia","Chordata","Aves","Passeriformes","Corcoracidae","Corcorax","White-winged Chough","9798","","Rare","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/856ed4e8-dbcf-487f-80c8-9c78591d2ff6","Ninox (Ninox) novaeseelandiae","(Gmelin, 1788)","species","Animalia","Chordata","Aves","Strigiformes","Strigidae","Ninox","Southern Boobook","9719","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51767526","Styphelia affinis","(R.Br.) Spreng.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Styphelia","","9717","","","","","","","","Near Threatened","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899453","Lepidosperma laterale","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lepidosperma","Tall Sword-sedge","9573","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/c88e2640-060b-4dff-a3f9-480426f6c915","Coracina (Coracina) papuensis","(Gmelin, 1788)","species","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","White-bellied Cuckoo-shrike","9420","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/name/apni/192115","Solanum viarum","Dunal","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum","Tropical Soda Apple","9369","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/0ffb14a8-bfcc-4955-b112-8f0193b5f758","Monarcha (Monarcha) melanopsis","(Vieillot, 1818)","species","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Monarcha","Black-faced Monarch","9343","","","Listed","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/ada6105e-c2de-4b93-9687-8e64d10863a7","Lichmera (Lichmera) indistincta","(Vigors & Horsfield, 1827)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Lichmera","Brown Honeyeater","9308","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8ce669b4-fb53-4be0-9203-b02444eca02a","Strepera (Neostrepera) versicolor","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Strepera","Grey Currawong","9169","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/5270850","Eucalyptus globoidea","Blakely","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","White Stringybark","9100","","","","","Critically Endangered","","","","","","","","","Rare, Near Threatened","","Poorly-known species","Poorly-known species","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/0d4c9c0c-51d3-44e0-a365-fe0f8b791c66","Tachyglossus aculeatus","(Shaw, 1792)","species","Animalia","Chordata","Mammalia","Monotremata","Tachyglossidae","Tachyglossus","Short-beaked Echidna","9050","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/a7b00ef0-108f-44d9-bf89-a062c8674335","Ocyphaps lophotes","(Temminck, 1822)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Ocyphaps","Crested Pigeon","9020","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/3c6fe522-90df-4447-ab21-1dd086461abc","Alectura lathami","J.E. Gray, 1831","species","Animalia","Chordata","Aves","Galliformes","Megapodiidae","Alectura","Australian Brush-turkey","8972","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/320aeab1-aead-4b82-a580-8cd3ae99fdef","Artamus (Angroyan) cyanopterus","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Artamus","Dusky Woodswallow","8970","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/aa581ac7-f29a-4e72-be0d-48a5e0a64de3","Acanthiza (Geobasileus) chrysorrhoa","(Quoy & Gaimard, 1830)","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Yellow-rumped Thornbill","8879","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/7de6b16a-f854-4b4b-88cf-81868ce74ad8","Felis catus","Linnaeus, 1758","species","Animalia","Chordata","Mammalia","Carnivora","Felidae","Felis","Cat","8732","","","","","","","","","","","","","","","","","","","","","","","","","","Y",""
"https://biodiversity.org.au/afd/taxa/dc420306-4746-4663-9c2d-cf367587f728","Haliaeetus (Pontoaetus) leucogaster","(Gmelin, 1788)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","White-bellied Sea-eagle","8695","","Endangered","","","Endangered","","","Endangered","","","","Vulnerable","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/c2056f1b-fcde-45b9-904b-1cab280368d1","Canis familiaris","Linnaeus, 1758","species","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Dingo","8674","","","","","Vulnerable","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51433033","Allocasuarina littoralis","(Salisb.) L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Fagales","Casuarinaceae","Allocasuarina","Black Sheoak","8647","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/e5c6f559-df0d-42d0-bd02-d0eb59b8fec7","Antechinus agilis","Dickman, Parnaby, Crowther & King, 1998","species","Animalia","Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","Agile Antechinus","8636","","Endangered","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/taxon/apni/51770892","Glycine clandestina","J.C.Wendl.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Glycine","Twining Glycine","8634","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/7da6fd6f-c180-4e68-b9e7-70d02e6f8448","Phaps (Phaps) chalcoptera","(Latham, 1790)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Phaps","Common Bronzewing","8631","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2910137","Billardiera scandens","Sm.","species","Plantae","Charophyta","Equisetopsida","Apiales","Pittosporaceae","Billardiera","Common Apple-berry","8564","","Rare","","","Endangered","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2898738","Clematis aristata","R.Br. ex Ker Gawl.","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Ranunculaceae","Clematis","Mountain Old Man's Beard","8561","","Vulnerable","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/6b28c275-9642-4741-a910-5463b5159f0a","Malurus (Leggeornis) lamberti","Vigors & Horsfield, 1827","species","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","Variegated Fairy-wren","8522","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/2669ec7c-a97d-4e36-8ae3-b50ad67628d1","Petroica (Erythrodryas) rosea","Gould, 1840","species","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Petroica","Rose Robin","8457","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/0a7497ec-ab64-4bad-a8b1-a66c6ffb8718","Lampropholis guichenoti","(Duméril & Bibron, 1839)","species","Animalia","Chordata","Reptilia","Squamata","Scincidae","Lampropholis","Pale-flecked Garden Sunskink","8285","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2912712","Persoonia linearis","Andrews","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Persoonia","Narrow-leaved Geebung","8229","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/a5c37b8c-6115-467d-af58-eb67bce3659e","Trichosurus cunninghami","Lindenmayer, Dubach & Viggers, 2002","species","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","Mountain Brushtail Possum","8177","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/c96b19fd-2a54-4361-a5cf-baecf741310e","Phalacrocorax (Phalacrocorax) sulcirostris","(Brandt, 1837)","species","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Little Black Cormorant","8097","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/61f2bc62-dd50-4ba2-82a0-0377d386e4d8","Phylidonyris (Phylidonyris) pyrrhopterus","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Phylidonyris","Crescent Honeyeater","8052","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2907368","Hypochaeris radicata","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Hypochaeris","Rough Cat's Ear","7891","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/99e4518d-7877-46c8-a809-7e4e4d5bad81","Chalcites lucidus","(Gmelin, 1788)","species","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Chalcites","Shining Bronze-cuckoo","7797","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/7d38efed-12ce-4aa3-b51a-67f89b109ded","Petrochelidon (Hylochelidon) nigricans","(Vieillot, 1817)","species","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Tree Martin","7775","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/143cc9f0-bc3c-45b7-8e1c-21fbe9319bba","Ardea alba","Linnaeus, 1758","species","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","Great Egret","7764","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/dadc6ab4-e986-4173-a476-2760b9760061","Sturnus (Sturnus) vulgaris","Linnaeus, 1758","species","Animalia","Chordata","Aves","Passeriformes","Sturnidae","Sturnus","Common Starling","7684","","","","","","","","","","","","","","","","","","","","","Y","","","","","Y",""
"https://biodiversity.org.au/afd/taxa/601a592a-2fb8-4b9d-821a-d42093504092","Gerygone olivacea","(Gould, 1838)","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Gerygone","White-throated Gerygone","7669","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/49c8e347-c875-4a41-aa97-164e36dedb88","Stizoptera bichenovii","(Vigors & Horsfield, 1827)","species","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Stizoptera","Double-barred Finch","7665","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/fe74e658-4848-437a-a23d-f1001a198552","Petroica (Littlera) phoenicea","Gould, 1837","species","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Petroica","Flame Robin","7664","","Vulnerable","","","","","","","","","","Vulnerable","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/43abe3ea-7ccc-41cc-920f-d9cfa107207e","Pelecanus conspicillatus","Temminck, 1824","species","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Australian Pelican","7658","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/8f6b91ae-4019-490c-a133-73acb05d25e8","Falco (Tinnunculus) cenchroides","Vigors & Horsfield, 1827","species","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Nankeen Kestrel","7597","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://biodiversity.org.au/afd/taxa/5f7c136d-6c78-4492-9dd1-359058502f0a","Argyrosomus japonicus","(Temminck & Schlegel, 1844)","species","Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae","Argyrosomus","Mulloway","7566","","","","","","","","","","","","","","","","","","","","","","","","","","",""
